eventId,n_circulars,union_size,mean_coverage,median_coverage,min_coverage,max_coverage,frac_full,frac_zero
EP260209a,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 120701A,4,5,0.45,0.4,0.4,0.6,0.0,0.0
GRB 220219B,4,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 241207A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 241013A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
EP260430a,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 080701,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 241114B,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 130325A,4,2,1.0,1.0,1.0,1.0,1.0,0.0
GRB 220514B,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 260429B,4,4,0.625,0.625,0.5,0.75,0.0,0.0
GRB 121122A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 220905A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 080229B,4,4,0.5,0.375,0.25,1.0,0.25,0.0
FRB 20251229A,4,1,1.0,1.0,1.0,1.0,1.0,0.0
GRB 120811B,4,2,0.75,0.75,0.5,1.0,0.5,0.0
IceCube-220627A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 120402A,4,3,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
IceCube-220629A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 211201A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 250910B,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 251013A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 251009A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 200130B,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 201130A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 100331A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 250918A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 201121A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 090531,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 260326A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
EP240625a,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 250502B,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 100216A,4,4,0.4375,0.5,0.25,0.5,0.0,0.0
GRB 250830C,4,2,0.625,0.5,0.5,1.0,0.25,0.0
LIGO/Virgo/KAGRA S250331o,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 250830B,4,4,0.5,0.5,0.25,0.75,0.0,0.0
EP240413a,4,1,1.0,1.0,1.0,1.0,1.0,0.0
GRB 090417A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
LIGO/Virgo/KAGRA S241231bg,4,1,1.0,1.0,1.0,1.0,1.0,0.0
LIGO/Virgo/KAGRA S241127aj,4,1,1.0,1.0,1.0,1.0,1.0,0.0
GRB 201228B,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
EP241206a,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 210212B,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 250302A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 250305A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
EP241115a,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 251112A,4,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 210208A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 191213A,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 210124B,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 191218A,4,2,1.0,1.0,1.0,1.0,1.0,0.0
GRB 210121A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
LIGO/Virgo/KAGRA S241114bi,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 251031A,4,2,1.0,1.0,1.0,1.0,1.0,0.0
EP241030a,4,4,0.6875,0.75,0.5,0.75,0.0,0.0
GRB 251023C,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 090621A,4,4,0.4375,0.5,0.25,0.5,0.0,0.0
GRB 250510A,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
LIGO/Virgo/KAGRA S250725l,4,3,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 090720,4,5,0.5,0.5,0.4,0.6,0.0,0.0
XRF 120118A,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 091003A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 200713A,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 090916,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 200514A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
sb25021804,4,3,0.49999999999999994,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
sb25042207,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 200701A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 250628B,4,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 090831B,4,3,0.5833333333333333,0.5,0.3333333333333333,1.0,0.25,0.0
GRB 200629A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
sb25061218,4,3,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 200625A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 250627A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 200623B,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 200801B,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 200815A,4,3,0.49999999999999994,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 201010A,4,5,0.5,0.5,0.4,0.6,0.0,0.0
GRB 250527C,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 100119A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 100116A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
LIGO/Virgo/KAGRA S250813k,4,3,0.5,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0
GRB 200928B,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 250510B,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 091230,4,5,0.45,0.4,0.4,0.6,0.0,0.0
GRB 200909A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
LIGO/Virgo/KAGRA S251108fi,4,3,0.49999999999999994,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 250816A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 250521A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 091120,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 091117A,4,3,0.49999999999999994,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 091112,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 091111,4,3,0.5833333333333333,0.5,0.3333333333333333,1.0,0.25,0.0
XRF 040812,4,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 251116D,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 251118C,4,3,0.9166666666666666,1.0,0.6666666666666666,1.0,0.75,0.0
GRB 191104C,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 260225D,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 260219A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 111208A,4,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 250107D,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 260208C,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 111103A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 250113A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
EP250730a,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 260207A,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 260206A,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 260128B,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 250119C,4,2,0.875,1.0,0.5,1.0,0.75,0.0
LIGO/Virgo/KAGRA S240615dg,4,3,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 110815A,4,3,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 190804B,4,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 250126A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 190706C,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 081003B,4,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 210627B,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 210827B,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
EP251129a,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
EP251124b,4,2,0.625,0.5,0.5,1.0,0.25,0.0
EP251122a,4,3,0.5833333333333333,0.5,0.3333333333333333,1.0,0.25,0.0
GRB 211118A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 190604A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 260314A,4,3,0.5833333333333333,0.5,0.3333333333333333,1.0,0.25,0.0
GRB 211105A,4,3,0.49999999999999994,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 120229A,4,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 260313A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
LIGO/Virgo/KAGRA S240505av,4,2,0.75,0.75,0.5,1.0,0.5,0.0
EP250919a,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 260310B,4,3,0.5833333333333333,0.5,0.3333333333333333,1.0,0.25,0.0
EP250908b,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 250101B,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 080922,4,4,0.4375,0.5,0.25,0.5,0.0,0.0
GRB 110807A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 190816A,4,4,0.5625,0.5,0.5,0.75,0.0,0.0
GRB 251121A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 081226A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 191001B,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 110406A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 191009A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 200608A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 251208C,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
EP250207a,4,4,0.5,0.5,0.25,0.75,0.0,0.0
LIGO/Virgo/KAGRA S240910ci,4,1,1.0,1.0,1.0,1.0,1.0,0.0
LIGO/Virgo/KAGRA S240915b,4,1,1.0,1.0,1.0,1.0,1.0,0.0
GRB 191025B,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 210401A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 210328A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 251129B,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 251127A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 210323B,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
EP241223a,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 081226B,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 110426A,4,4,0.4375,0.5,0.25,0.5,0.0,0.0
EP250402a,4,1,1.0,1.0,1.0,1.0,1.0,0.0
GRB 081224,4,4,0.4375,0.5,0.25,0.5,0.0,0.0
LIGO/Virgo/KAGRA S240629by,4,2,0.625,0.5,0.5,1.0,0.25,0.0
EP250321A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 190828C,4,2,1.0,1.0,1.0,1.0,1.0,0.0
GRB 110705A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 210531A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 190901A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 210529B,4,4,0.5625,0.5,0.5,0.75,0.0,0.0
EP250315a,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 251220B,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 190915A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
EP250311a,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 110529A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 251214A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
LIGO/Virgo/KAGRA S240825ar,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 210510A,4,4,0.6875,0.75,0.5,0.75,0.0,0.0
GRB 081101,4,4,0.75,0.75,0.5,1.0,0.25,0.0
EP260530a,4,2,1.0,1.0,1.0,1.0,1.0,0.0
GRB 090827,4,4,0.5625,0.625,0.25,0.75,0.0,0.0
GRB 140909A,4,5,0.45,0.4,0.4,0.6,0.0,0.0
GRB 240205A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 231125A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 180113C,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 240710A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 231124A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 020604,4,2,0.75,0.75,0.5,1.0,0.5,0.0
LIGO/Virgo S190822c,4,4,0.4375,0.5,0.25,0.5,0.0,0.0
GRB 240629A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 240624B,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 230207B,4,2,0.625,0.5,0.5,1.0,0.25,0.0
IceCube-220306A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
IceCube-220317A,4,3,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
IceCube-181014A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 231118B,4,2,0.875,1.0,0.5,1.0,0.75,0.0
IceCube-230727A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 141029A,4,3,0.49999999999999994,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 141118A,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 240115A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
IceCube-210730A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 230625B,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 050331,4,4,0.5625,0.5,0.5,0.75,0.0,0.0
GRB 240123C,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 020418,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 230124A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 240216A,4,3,0.5833333333333333,0.5,0.3333333333333333,1.0,0.25,0.0
GRB 051114,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 030320,4,3,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 170626B,4,3,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 051215,4,2,0.625,0.5,0.5,1.0,0.25,0.0
IceCube-240419A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 230908A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 051211,4,4,0.5625,0.5,0.5,0.75,0.0,0.0
GRB 170228A,4,2,1.0,1.0,1.0,1.0,1.0,0.0
GRB 010326B,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
HAWC-211123A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 140719B,4,4,0.5625,0.5,0.5,0.75,0.0,0.0
GRB 030519B,4,3,0.49999999999999994,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 170210A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 140809A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 140810A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 230707B,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 050219A,4,5,0.45,0.4,0.4,0.6,0.0,0.0
GRB 140814A,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 240726A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 240720B,4,2,0.75,0.75,0.5,1.0,0.5,0.0
IceCube-160806A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
IceCube-220405A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 030306,4,1,1.0,1.0,1.0,1.0,1.0,0.0
GRB 230313A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 230321A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 141230A,4,5,0.45,0.4,0.4,0.6,0.0,0.0
GRB 230518A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 170101B,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 050626,4,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 150622A,4,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 150407A,4,4,0.5,0.5,0.5,0.5,0.0,0.0
IceCube-260217A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 170816A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 050509C,4,4,0.5625,0.5,0.5,0.75,0.0,0.0
IceCube-260125A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 170817A,4,7,0.6071428571428572,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.0,0.0
GRB 230423A,4,5,0.45,0.4,0.4,0.6,0.0,0.0
IceCube-260115A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 040228,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
IceCube-260111A,4,3,0.49999999999999994,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 160419A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
IceCube-231211A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 030217,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 231019A,4,3,0.5833333333333333,0.5,0.3333333333333333,1.0,0.25,0.0
GRB 170830A,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 170823A,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 150428C,4,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 150510A,4,2,1.0,1.0,1.0,1.0,1.0,0.0
GRB 170826B,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 230524A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
IceCube-220205B,4,2,0.625,0.5,0.5,1.0,0.25,0.0
IceCube-260504A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 170921B,4,2,0.875,1.0,0.5,1.0,0.75,0.0
IceCube-231103A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 240123B,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 240407A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 150110C,4,4,0.4375,0.5,0.25,0.5,0.0,0.0
GRB 160409A,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 240523A,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
IceCube-211117A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 150118B,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 231004A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
LIGO-Virgo S190408an,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 050805A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 240502C,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 171011B,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 171011A,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 150219A,4,4,0.5625,0.5,0.5,0.75,0.0,0.0
GRB 161224A,4,4,0.5,0.5,0.5,0.5,0.0,0.0
IceCube-231125A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
IceCube-231202A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 050714,4,5,0.45,0.4,0.2,0.8,0.0,0.0
GRB 150720A,4,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 160519A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 160107A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 240215A,4,4,0.5625,0.5,0.5,0.75,0.0,0.0
GRB 170607B,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 180611A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 221025A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 221027A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 060804,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
IceCube-221224A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 140206B,4,2,0.875,1.0,0.5,1.0,0.75,0.0
IceCube-241113A,4,3,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
IceCube-241006A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 990627,4,4,0.4375,0.375,0.25,0.75,0.0,0.0
GRB 060510A,4,5,0.45,0.4,0.4,0.6,0.0,0.0
GRB 140306A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 151205C,4,4,0.4375,0.5,0.25,0.5,0.0,0.0
IceCube-221229A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
IceCube-230122A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
IceCube-230201A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 221107A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 060502A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
IceCube-230217A,4,3,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 240801A,4,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0
GRB 170511A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 240225C,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 140311C,4,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 140320D,4,3,0.49999999999999994,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 140329A,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 060923B,4,4,0.5625,0.5,0.5,0.75,0.0,0.0
GRB 170419B,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 131216A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 971024,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 151225A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 151227B,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 230817A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 170329A,4,2,1.0,1.0,1.0,1.0,1.0,0.0
GRB 000416,4,3,0.49999999999999994,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 180805A,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 231222B,4,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 131026A,4,4,0.625,0.625,0.5,0.75,0.0,0.0
GRB 160814A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 170409A,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 160824B,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
IceCube-221216A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 061102,4,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 160826A,4,4,0.5,0.5,0.5,0.5,0.0,0.0
IceCube-221124A,4,2,0.625,0.5,0.5,1.0,0.25,0.0
GRB 160829A,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 131125A,4,4,0.4375,0.5,0.25,0.5,0.0,0.0
GRB 170325A,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 000508B,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 131126A,4,3,0.5833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
IceCube-221210A,4,3,0.49999999999999994,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 240305A,4,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0
GRB 060427B,4,3,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 050422,4,4,0.5625,0.5,0.5,0.75,0.0,0.0
GRB 060425,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 221124A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 991217,4,2,0.875,1.0,0.5,1.0,0.75,0.0
GRB 180529A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 221121A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
IceCube-250426A,4,3,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 180526A,4,2,0.75,0.75,0.5,1.0,0.5,0.0
